video,user,mae,rmse
8,59,8.574862480163574,10.051104545593262
8,59,3.7448537349700928,4.781555652618408
8,59,8.134754180908203,9.2178373336792
8,59,3.10653018951416,3.9801924228668213
8,59,9.80401611328125,14.515871047973633
8,59,2.9232397079467773,3.822880506515503
14,21,2.1778554916381836,3.100701093673706
14,21,5.395455360412598,8.058574676513672
14,21,3.830685615539551,4.489968776702881
14,21,2.277667284011841,3.1472744941711426
14,21,8.724226951599121,13.647634506225586
14,21,2.162335157394409,2.904294967651367
14,21,5.481033802032471,8.844711303710938
14,21,2.5854172706604004,3.3920328617095947
14,21,3.003594398498535,4.743987083435059
14,21,2.353386402130127,3.2279152870178223
14,21,9.757472038269043,13.668220520019531
14,21,3.6369080543518066,5.677282810211182
14,21,2.1764609813690186,3.081489324569702
14,21,13.531768798828125,23.43840789794922
24,55,4.44172477722168,5.707127571105957
24,55,2.8725380897521973,4.62460470199585
24,55,8.827691078186035,12.753567695617676
24,55,21.655611038208008,28.866350173950195
24,55,2.0074970722198486,2.5024261474609375
24,55,9.995963096618652,16.22719955444336
24,55,2.524945020675659,3.0570406913757324
24,55,6.237183094024658,9.192164421081543
24,55,12.751739501953125,19.17306137084961
24,55,7.934516429901123,10.481022834777832
24,55,16.326358795166016,24.983842849731445
24,55,9.675034523010254,13.7191801071167
24,55,8.05037784576416,15.0347900390625
24,55,19.353532791137695,26.048309326171875
24,26,20.32234764099121,28.01156234741211
24,26,11.945855140686035,19.065698623657227
24,26,3.372994899749756,4.301668643951416
24,26,13.231501579284668,21.307458877563477
24,26,14.267959594726562,23.210186004638672
24,26,4.562033653259277,6.714729309082031
24,26,4.304956436157227,6.420659065246582
24,26,21.26706314086914,36.93560028076172
24,26,14.883315086364746,24.079072952270508
24,26,12.315135955810547,20.4904727935791
24,26,8.506287574768066,18.97570037841797
24,26,3.2918858528137207,4.721179962158203
24,26,25.60567855834961,47.67892837524414
24,26,19.860769271850586,41.18519973754883
14,48,2.9115264415740967,4.096588134765625
14,48,6.4640913009643555,8.767587661743164
14,48,4.48144006729126,5.9729323387146
14,48,7.639697551727295,11.279943466186523
14,48,3.4329020977020264,4.235339164733887
14,48,5.851438522338867,10.584587097167969
14,48,13.123827934265137,18.36677360534668
14,48,3.1649224758148193,3.6307578086853027
14,48,4.2577924728393555,5.82139253616333
14,48,5.631178855895996,7.853793144226074
14,48,3.0654289722442627,3.5326459407806396
14,48,4.34901762008667,5.277862548828125
14,48,2.3780105113983154,3.0353572368621826
14,48,11.248292922973633,15.758997917175293
24,4,2.725407361984253,3.224445343017578
24,4,7.074282646179199,8.737251281738281
24,4,14.286687850952148,20.095853805541992
24,4,5.933271408081055,8.011738777160645
24,4,2.9606549739837646,3.406623363494873
24,4,2.5515341758728027,2.9989676475524902
24,4,5.8288893699646,8.479719161987305
24,4,5.949373245239258,7.948709487915039
24,4,4.362593650817871,7.332263469696045
24,4,7.140330791473389,8.669153213500977
24,4,25.749523162841797,58.567161560058594
24,4,11.285367012023926,16.16164207458496
24,4,4.3698320388793945,5.204522609710693
24,4,2.563509225845337,3.0455057621002197
18,60,9.824981689453125,14.104948043823242
18,60,3.778705358505249,4.735689163208008
18,60,2.1569018363952637,3.2867565155029297
18,60,23.214000701904297,40.59965896606445
18,60,1.3914867639541626,2.1576173305511475
18,60,6.5043721199035645,8.28490161895752
18,60,9.127853393554688,17.717777252197266
18,60,1.8629200458526611,2.599470376968384
18,60,6.03105354309082,9.001194953918457
18,60,1.5597115755081177,2.1513173580169678
24,15,14.192842483520508,18.87258529663086
24,15,10.466948509216309,16.37761878967285
24,15,13.521129608154297,23.135347366333008
24,15,5.011326313018799,6.304755210876465
24,15,5.114773750305176,6.782149791717529
24,15,15.830350875854492,20.911161422729492
24,15,6.42317008972168,8.192119598388672
24,15,32.8233757019043,51.118324279785156
24,15,14.82327651977539,22.07049560546875
24,15,44.235740661621094,83.95254516601562
24,15,6.146702289581299,9.040275573730469
24,15,15.372467041015625,42.281917572021484
24,15,10.878332138061523,15.894901275634766
24,15,3.2610342502593994,3.936215400695801
24,60,5.76300048828125,9.899538040161133
24,60,7.058313369750977,12.538854598999023
24,60,2.6904547214508057,4.017117500305176
24,60,3.693504810333252,5.216736316680908
24,60,6.048915386199951,10.256511688232422
24,60,11.623857498168945,18.07109260559082
24,60,3.7236852645874023,5.792242527008057
24,60,4.429269313812256,7.270779609680176
24,60,6.60267972946167,10.259825706481934
24,60,2.5769217014312744,3.942692756652832
24,60,11.178238868713379,17.727758407592773
24,60,3.8083672523498535,5.867796897888184
24,60,16.365686416625977,26.21702766418457
24,60,7.755609035491943,10.995471954345703
14,3,14.11477279663086,18.649866104125977
14,3,17.7793025970459,27.14566993713379
14,3,7.152342796325684,9.21837043762207
14,3,7.814504146575928,12.216537475585938
14,3,3.5591070652008057,4.95124626159668
14,3,3.2809462547302246,4.200925350189209
14,3,15.253928184509277,18.449914932250977
14,3,18.78619384765625,22.760406494140625
14,3,3.7031493186950684,4.40173864364624
14,3,7.756735801696777,9.234800338745117
14,3,8.177865028381348,13.862932205200195
14,3,16.31903648376465,24.331491470336914
14,3,12.224968910217285,18.857227325439453
14,3,12.8395357131958,18.12390899658203
14,22,2.966782569885254,3.7438855171203613
14,22,7.463452339172363,10.49039077758789
14,22,6.773529052734375,10.965659141540527
14,22,2.376175880432129,3.236560106277466
14,22,5.31538724899292,8.438243865966797
14,22,3.339667797088623,4.800878047943115
14,22,5.295515537261963,7.327496528625488
14,22,2.5299551486968994,3.442638874053955
14,22,4.0648298263549805,6.286500930786133
14,22,6.06068754196167,10.581314086914062
14,22,5.176518440246582,7.264094829559326
14,22,11.741114616394043,18.637632369995117
14,22,5.053741455078125,6.392132759094238
14,22,12.359469413757324,15.883455276489258
24,23,11.791671752929688,19.13226890563965
24,23,11.961804389953613,17.36387825012207
24,23,28.68000602722168,45.82353973388672
24,23,3.3064277172088623,3.98996901512146
24,23,4.236824989318848,5.549540996551514
24,23,10.755179405212402,12.053048133850098
24,23,4.152864456176758,5.372007369995117
24,23,10.4312162399292,13.874579429626465
24,23,11.26784896850586,14.95973014831543
24,23,17.283952713012695,28.236331939697266
24,23,3.5963847637176514,4.588273525238037
24,23,6.259504318237305,7.7565460205078125
24,23,4.031652927398682,4.851222038269043
24,23,7.397563457489014,10.042251586914062
24,44,4.989656925201416,5.790421485900879
24,44,5.627209663391113,6.974287986755371
24,44,7.960814952850342,9.102487564086914
24,44,4.050439834594727,4.848542213439941
